Date,VWCE.DE,CSPX.L,IWDA.L,EIMI.L,IFSW.L,IWMO.L,WSML.L,IWVL.L,QQQ,VGT,AAPL,MSFT,NVDA,GOOGL,AMZN,TLT,GLD,VNQ,SSO,QLD,BRK-B,VT,ACWI
2006-07-18,,,,,,,,,30.91018295288086,4.582562446594238,1.5835846662521362,15.901158332824707,0.2866196036338806,9.997685432434082,1.6744999885559082,45.040000915527344,62.900001525878906,29.06911277770996,3.5346269607543945,0.8541819453239441,60.2599983215332,,
2006-07-19,,,,,,,,,31.31206703186035,4.651416301727295,1.6195063591003418,16.362667083740234,0.29913467168807983,9.897224426269531,1.7239999771118164,45.4666862487793,64.02999877929688,29.518451690673828,3.6558940410614014,0.8726800680160522,60.599998474121094,,
2006-07-20,,,,,,,,,30.85033416748047,4.583620071411133,1.8110928535461426,15.978078842163086,0.2931825518608093,9.6025390625,1.7089999914169312,45.60005569458008,62.540000915527344,29.276504516601562,3.613093852996826,0.848876953125,60.540000915527344,,
2006-07-21,,,,,,,,,30.525428771972656,4.51264762878418,1.817678689956665,16.691320419311523,0.271205335855484,9.67670726776123,1.659500002861023,45.514732360839844,61.709999084472656,28.796911239624023,3.5560288429260254,0.8296988606452942,60.130001068115234,,
2006-07-24,,,,,,,,,31.132509231567383,4.593153953552246,1.8386330604553223,16.7822265625,0.2985239028930664,9.69630241394043,1.715499997138977,45.48804473876953,61.13999938964844,29.272178649902344,3.668635845184326,0.8603023290634155,60.599998474121094,,
2006-07-25,,,,,,,,,31.31206703186035,4.620696067810059,1.8539010286331177,16.936065673828125,0.3090546429157257,9.658102989196777,1.6794999837875366,45.35470199584961,61.54999923706055,29.423412322998047,3.715000629425049,0.868735671043396,60.5,,
2006-07-26,,,,,,,,,31.28641128540039,4.624932765960693,1.9119751453399658,17.04095458984375,0.3090546429157257,9.562355041503906,1.312999963760376,45.520057678222656,62.0,29.527088165283203,3.7221357822418213,0.8705039024353027,60.70000076293945,,
2006-07-27,,,,,,,,,31.081207275390625,4.603747367858887,1.8979061841964722,16.691320419311523,0.3134803771972656,9.48546028137207,1.3279999494552612,45.450706481933594,62.900001525878906,29.432043075561523,3.6864686012268066,0.8616631031036377,60.900001525878906,,
2006-07-28,,,,,,,,,31.73102569580078,4.692727565765381,1.9634639024734497,16.95703887939453,0.3459882438182831,9.627345085144043,1.3585000038146973,45.712074279785156,63.11000061035156,29.859792709350586,3.7705416679382324,0.896074652671814,60.86000061035156,,
2006-07-31,,,,,,,,,31.722488403320312,4.695907115936279,2.034411907196045,16.82417869567871,0.33789974451065063,9.589640617370605,1.344499945640564,45.77073669433594,63.15999984741211,29.760412216186523,3.7603518962860107,0.8943067193031311,60.939998626708984,,
2006-08-01,,,,,,,,,31.192354202270508,4.615398406982422,2.0110623836517334,16.775232315063477,0.3243168890476227,9.314553260803223,1.315999984741211,45.76647186279297,64.31999969482422,29.60487174987793,3.726719856262207,0.8637032508850098,60.90999984741211,,
2006-08-02,,,,,,,,,31.542930603027344,4.6588311195373535,2.0403995513916016,16.991994857788086,0.3491932451725006,9.109169006347656,1.3044999837875366,45.93784713745117,64.75,29.548709869384766,3.755255937576294,0.8796170353889465,60.81999969482422,,
2006-08-03,,,,,,,,,31.73960304260254,4.693788051605225,2.0832059383392334,16.929067611694336,0.37117061018943787,9.311576843261719,1.3344999551773071,45.94855880737305,64.12000274658203,29.829545974731445,3.7741079330444336,0.8943067193031311,60.84000015258789,,
2006-08-04,,,,,,,,,31.59422492980957,4.673661708831787,2.0445899963378906,16.98501205444336,0.3661341667175293,9.27337646484375,1.3645000457763672,46.22703552246094,64.27999877929688,30.300495147705078,3.773088216781616,0.8861457705497742,61.0,,
2006-08-07,,,,,,,,,31.38902473449707,4.657771110534668,2.0119595527648926,16.936065673828125,0.36186128854751587,9.375077247619629,1.3389999866485596,46.25379180908203,64.5,30.002368927001953,3.7521979808807373,0.8754004836082458,61.70000076293945,,
2006-08-08,,,,,,,,,31.192354202270508,4.635526657104492,1.9392160177230835,17.019981384277344,0.37147629261016846,9.45073413848877,1.3179999589920044,46.152042388916016,63.970001220703125,29.557342529296875,3.7216248512268066,0.8643831014633179,61.900001525878906,,
2006-08-09,,,,,,,,,31.235107421875,4.6588311195373535,1.9035931825637817,17.089900970458984,0.37132346630096436,9.350025177001953,1.3105000257492065,46.00210952758789,64.62999725341797,29.37587547302246,3.693092107772827,0.8639751076698303,61.900001525878906,,
2006-08-10,,,,,,,,,31.457422256469727,4.692727565765381,1.9179625511169434,17.1038875579834,0.36872923374176025,9.282057762145996,1.3244999647140503,45.93247604370117,63.25,29.39748191833496,3.7257025241851807,0.8749922513961792,62.060001373291016,,
2006-08-11,,,,,,,,,31.235107421875,4.6482391357421875,1.9053895473480225,17.08289909362793,0.3571297526359558,9.140668869018555,1.3035000562667847,45.73432540893555,62.709999084472656,29.216018676757812,3.6986968517303467,0.8664236664772034,62.040000915527344,,
2006-08-14,,,,,,,,,31.440311431884766,4.7064995765686035,1.9140708446502686,17.152835845947266,0.35529837012290955,9.163738250732422,1.3265000581741333,45.65399169921875,62.25,29.496858596801758,3.7114341259002686,0.8743124008178711,61.599998474121094,,
2006-08-15,,,,,,,,,32.23552322387695,4.8325581550598145,1.9892089366912842,17.27916717529297,0.3894849419593811,9.449987411499023,1.3884999752044678,46.03955841064453,62.0099983215332,29.83386993408203,3.802640914916992,0.9198781251907349,61.560001373291016,,
2006-08-16,,,,,,,,,32.99652099609375,4.9353108406066895,2.0350098609924316,17.335308074951172,0.41741427779197693,9.617424011230469,1.3975000381469727,46.350189208984375,62.4900016784668,29.890018463134766,3.866332769393921,0.9636748433113098,62.900001525878906,,
2006-08-17,,,,,,,,,33.11621856689453,4.956496715545654,2.023336172103882,17.335308074951172,0.41085243225097656,9.569798469543457,1.4544999599456787,46.33415985107422,61.029998779296875,29.846818923950195,3.882129192352295,0.9697960019111633,62.79999923706055,,
2006-08-18,,,,,,,,,33.16753005981445,4.97662353515625,2.032914876937866,18.100305557250977,0.4175671637058258,9.509271621704102,1.4559999704360962,46.4680061340332,61.040000915527344,29.980764389038086,3.897923469543457,0.9684351682662964,63.58000183105469,,
2006-08-21,,,,,,,,,32.851173400878906,4.9342498779296875,1.9925017356872559,18.331911087036133,0.4021529257297516,9.358955383300781,1.406499981880188,46.63399124145508,62.439998626708984,30.15359878540039,3.8795809745788574,0.9507536888122559,63.84000015258789,,
2006-08-22,,,,,,,,,32.859703063964844,4.93107271194458,2.0242340564727783,17.980998992919922,0.4015422463417053,9.383509635925293,1.4184999465942383,46.65005111694336,62.04999923706055,30.36530303955078,3.886204957962036,0.9532015323638916,63.619998931884766,,
2006-08-23,,,,,,,,,32.61175537109375,4.901413440704346,2.014953851699829,18.016096115112305,0.40123727917671204,9.262959480285645,1.406999945640564,46.67148971557617,61.83000183105469,30.131980895996094,3.851046085357666,0.9371523261070251,63.459999084472656,,
2006-08-24,,,,,,,,,32.70580291748047,4.914125442504883,2.029921531677246,18.065217971801758,0.40535807609558105,9.270401000976562,1.3984999656677246,46.7571907043457,61.75,30.24864387512207,3.8653132915496826,0.9443610906600952,64.16000366210938,,
2006-08-25,,,,,,,,,32.765663146972656,4.9363694190979,2.058060884475708,18.142423629760742,0.4041362702846527,9.258742332458496,1.4014999866485596,46.826820373535156,61.77000045776367,30.227048873901367,3.8724491596221924,0.9480337500572205,64.04000091552734,,
2006-08-28,,,,,,,,,33.01361846923828,4.9776835441589355,2.0050742626190186,18.212608337402344,0.41802507638931274,9.449493408203125,1.4455000162124634,46.86964797973633,61.0,30.585655212402344,3.9055657386779785,0.9616349339485168,63.93000030517578,,
2006-08-29,,,,,,,,,33.11621856689453,5.020056247711182,1.9901070594787598,18.13540267944336,0.436950147151947,9.399881362915039,1.4759999513626099,46.93391799926758,60.939998626708984,30.58997917175293,3.9239118099212646,0.9677554368972778,64.08999633789062,,
2006-08-30,,,,,,,,,33.2701416015625,5.068782806396484,2.004476308822632,18.10732650756836,0.44595447182655334,9.444530487060547,1.5334999561309814,47.057151794433594,61.41999816894531,30.77143669128418,3.9234018325805664,0.9763247966766357,63.939998626708984,,
2006-08-31,,,,,,,,,33.23593521118164,5.05183219909668,2.0311179161071777,18.037141799926758,0.44427594542503357,9.389464378356934,1.5414999723434448,47.1695556640625,62.290000915527344,30.797359466552734,3.9203436374664307,0.9752367734909058,64.06999969482422,,
2006-09-01,,,,,,,,,33.41550064086914,5.063486576080322,2.0469846725463867,18.13540267944336,0.42565569281578064,9.391200065612793,1.5880000591278076,47.1856575012207,62.13999938964844,30.620206832885742,3.960087537765503,0.9840776324272156,63.900001525878906,,
2006-09-05,,,,,,,,,33.740421295166016,5.08890962600708,2.1397838592529297,17.97397804260254,0.43496572971343994,9.534076690673828,1.6115000247955322,46.889949798583984,63.36000061035156,30.931303024291992,3.9672207832336426,1.0017595291137695,64.26000213623047,,
2006-09-06,,,,,,,,,33.06492614746094,4.992513656616211,2.09637713432312,17.97397804260254,0.4131413996219635,9.429399490356445,1.5399999618530273,46.825416564941406,62.86000061035156,30.784385681152344,3.897923469543457,0.9627233147621155,64.0,,
2006-09-07,,,,,,,,,32.91102981567383,4.963912487030029,2.1792988777160645,17.847652435302734,0.4213829040527344,9.388472557067871,1.4865000247955322,46.91682434082031,61.25,30.533802032470703,3.8586909770965576,0.954153835773468,64.01000213623047,,
2006-09-08,,,,,,,,,33.10770034790039,5.004165172576904,2.17091703414917,17.96695327758789,0.4227566719055176,9.372597694396973,1.5255000591278076,46.954463958740234,60.63999938964844,30.823287963867188,3.886204957962036,0.9636748433113098,64.13999938964844,,
2006-09-11,,,,,,,,,33.31288528442383,5.043359279632568,2.170318603515625,18.184528350830078,0.4293186366558075,9.52738094329834,1.5394999980926514,46.911476135253906,58.5,30.922657012939453,3.885186195373535,0.9765963554382324,64.12000274658203,,
2006-09-12,,,,,,,,,33.92853546142578,5.146111011505127,2.174210548400879,18.198572158813477,0.44061318039894104,9.72110652923584,1.5859999656677246,47.148033142089844,58.31999969482422,31.320158004760742,3.9611077308654785,1.0145450830459595,64.19999694824219,,
2006-09-13,,,,,,,,,34.15938949584961,5.1630635261535645,2.2212090492248535,18.233657836914062,0.4441230893135071,10.084996223449707,1.5835000276565552,47.16953659057617,58.619998931884766,31.49728775024414,3.9998297691345215,1.0262423753738403,64.4000015258789,,
2006-09-14,,,,,,,,,34.1935920715332,5.175774574279785,2.220311403274536,18.479293823242188,0.44244444370269775,10.02075481414795,1.5824999809265137,47.062034606933594,57.189998626708984,31.32879638671875,3.9804673194885254,1.0251539945602417,64.5,,
2006-09-15,,,,,,,,,34.315948486328125,5.184245586395264,2.2182157039642334,18.844253540039062,0.45114386081695557,10.167102813720703,1.6260000467300415,47.024383544921875,57.400001525878906,31.57939910888672,4.014606952667236,1.0350838899612427,64.30000305175781,,
2006-09-18,,,,,,,,,34.32450485229492,5.191662311553955,2.211928367614746,18.80214500427246,0.46823644638061523,10.286416053771973,1.6039999723434448,46.949127197265625,58.22999954223633,31.354732513427734,4.014097690582275,1.0342674255371094,63.7400016784668,,
2006-09-19,,,,,,,,,34.09349822998047,5.157764434814453,2.208336591720581,18.85127067565918,0.4560273587703705,10.016536712646484,1.5789999961853027,47.476036071777344,56.91999816894531,31.588035583496094,3.988112211227417,1.0217540264129639,62.79999923706055,,
2006-09-20,,,,,,,,,34.58970642089844,5.241450309753418,2.252939462661743,19.07585906982422,0.47266316413879395,9.847613334655762,1.6059999465942383,47.5458869934082,57.2599983215332,31.518903732299805,4.0365166664123535,1.052085518836975,63.279998779296875,,
2006-09-21,,,,,,,,,34.375831604003906,5.18212890625,2.2346792221069336,18.879350662231445,0.468847393989563,10.091944694519043,1.5110000371932983,47.98142623901367,57.95000076293945,31.16893196105957,3.9926962852478027,1.03848397731781,62.779998779296875,,
2006-09-22,,,,,,,,,34.1106071472168,5.133399963378906,2.185286521911621,18.710908889770508,0.45495882630348206,10.015791893005371,1.5420000553131104,48.21799850463867,58.5,31.25103187561035,3.9707891941070557,1.0205297470092773,62.38999938964844,,
2006-09-25,,,,,,,,,34.70948028564453,5.226620674133301,2.267608165740967,18.914443969726562,0.4712894558906555,10.02075481414795,1.5894999504089355,48.55670928955078,58.5,31.29813003540039,4.044668674468994,1.0582062005996704,62.459999084472656,,
2006-09-26,,,,,,,,,34.88059997558594,5.257339954376221,2.3232882022857666,19.089895248413086,0.46136876940727234,10.092440605163574,1.625,48.352394104003906,58.7400016784668,31.223981857299805,4.097660541534424,1.0669111013412476,63.08000183105469,,
2006-09-27,,,,,,,,,34.837833404541016,5.2531023025512695,2.2873659133911133,19.258338928222656,0.45999518036842346,9.99445915222168,1.6165000200271606,48.2126579284668,59.810001373291016,31.498743057250977,4.107851505279541,1.0614705085754395,63.38999938964844,,
2006-09-28,,,,,,,,,34.93193817138672,5.2721710205078125,2.305326223373413,19.230253219604492,0.4512958526611328,10.010832786560059,1.5920000076293945,48.13196563720703,59.790000915527344,31.433338165283203,4.121100902557373,1.06772780418396,63.2400016784668,,
2006-09-29,,,,,,,,,34.77793502807617,5.238272190093994,2.3044285774230957,19.195167541503906,0.4516015946865082,9.969160079956055,1.6059999465942383,48.07286071777344,59.470001220703125,31.40281105041504,4.104285717010498,1.0595669746398926,63.47999954223633,,
2006-10-02,,,,,,,,,34.34161376953125,5.2149658203125,2.2409658432006836,19.202192306518555,0.4401552081108093,9.957748413085938,1.5434999465942383,48.204532623291016,59.150001525878906,31.341754913330078,4.070145606994629,1.0337233543395996,63.5,,
2006-10-03,,,,,,,,,34.48705291748047,5.220263957977295,2.2176156044006348,19.209205627441406,0.4319138526916504,10.02224063873291,1.5850000381469727,48.139793395996094,57.11000061035156,31.647052764892578,4.0849199295043945,1.04106867313385,64.79000091552734,,
2006-10-04,,,,,,,,,35.33403015136719,5.3166608810424805,2.256532669067383,19.6092472076416,0.4743417501449585,10.311467170715332,1.6380000114440918,48.49061965942383,56.369998931884766,32.01342010498047,4.180713653564453,1.088809609413147,65.0,,
2006-10-05,,,,,,,,,35.50515365600586,5.326193809509277,2.24006724357605,19.595211029052734,0.4609108865261078,10.214977264404297,1.6660000085830688,48.150508880615234,56.91999816894531,32.2227668762207,4.200587272644043,1.103091835975647,65.5999984741211,,
2006-10-06,,,,,,,,,35.42814636230469,5.315601348876953,2.2218072414398193,19.560123443603516,0.47205251455307007,10.43053150177002,1.6295000314712524,47.648502349853516,56.9900016784668,32.02214050292969,4.188356876373291,1.096970796585083,65.5999984741211,,
